session_id,qc_pass,qc_fail_reason,pace_spm,acc_mag_rms,gyro_mag_mean,dom_freq_hz,dom_freq_power,dom_freq_power_log,gyro_acc_ratio,acc_mag_mean,gyro_mag_std
session_1_2025-11-20_23-03-56,True,,58.94736842105263,2017.8620569062084,228.74488080272116,0.49122807017543857,27232.183831199985,10.212191502490498,0.11336001884753216,2017.2371389015148,126.64851755049196
